订单年月日,订单年月,is_ot,ot_official,科目,线索量,约课量,试听完课量,新签订单量
2022-03-23,2022-03,1,1,English,0,0,0,1
2022-03-22,2022-03,0,0,Chinese,719,153,135,76
2022-03-22,2022-03,0,0,English,395,52,40,21
2022-03-22,2022-03,1,0,Chinese,169,37,33,12
2022-03-22,2022-03,1,1,English,0,0,0,1
2022-03-22,2022-03,1,0,English,0,0,0,2
2022-03-21,2022-03,0,0,Chinese,891,180,160,107
2022-03-21,2022-03,1,0,Chinese,178,54,46,36
2022-03-21,2022-03,0,0,English,281,52,44,14
2022-03-21,2022-03,1,0,English,0,0,0,4
2022-03-20,2022-03,0,0,Chinese,1281,214,181,120
2022-03-20,2022-03,0,0,English,307,64,53,33
2022-03-20,2022-03,1,0,Chinese,183,45,37,22
2022-03-20,2022-03,1,0,English,0,0,0,8
2022-03-19,2022-03,0,0,Chinese,1337,222,194,92
2022-03-19,2022-03,0,0,English,295,67,54,24
2022-03-19,2022-03,1,0,Chinese,160,37,33,14
2022-03-19,2022-03,1,1,English,0,0,0,1
2022-03-19,2022-03,1,0,English,0,0,0,4
2022-03-18,2022-03,0,0,Chinese,1169,196,170,80
2022-03-18,2022-03,0,0,English,343,82,57,13
2022-03-18,2022-03,1,0,Chinese,195,52,46,14
2022-03-18,2022-03,1,0,English,0,0,0,4
2022-03-17,2022-03,0,0,Chinese,1027,180,161,75
2022-03-17,2022-03,0,0,English,365,73,56,16
2022-03-17,2022-03,1,0,Chinese,196,40,34,15
2022-03-17,2022-03,1,0,English,0,0,0,4
2022-03-16,2022-03,0,0,Chinese,1031,186,153,67
2022-03-16,2022-03,0,0,English,469,97,79,10
2022-03-16,2022-03,1,0,Chinese,190,41,37,15
2022-03-16,2022-03,1,0,English,0,0,0,4
2022-03-15,2022-03,0,0,Chinese,1151,219,193,88
2022-03-15,2022-03,0,0,English,371,57,49,24
2022-03-15,2022-03,1,0,Chinese,179,37,32,20
2022-03-15,2022-03,1,0,English,0,0,0,4
2022-03-14,2022-03,0,0,Chinese,915,249,211,118
2022-03-14,2022-03,1,0,Chinese,194,41,39,22
2022-03-14,2022-03,0,0,English,203,31,21,19
2022-03-14,2022-03,1,1,English,0,0,0,1
2022-03-13,2022-03,0,0,Chinese,800,186,153,103
2022-03-13,2022-03,1,0,Chinese,168,59,55,25
2022-03-13,2022-03,0,0,English,250,49,40,37
2022-03-13,2022-03,1,0,English,0,0,0,2
2022-03-12,2022-03,0,0,Chinese,787,190,166,77
2022-03-12,2022-03,0,0,English,278,61,48,25
2022-03-12,2022-03,1,0,Chinese,148,34,29,15
2022-03-12,2022-03,1,0,English,0,0,0,3
2022-03-11,2022-03,0,0,Chinese,944,235,208,79
2022-03-11,2022-03,0,0,English,257,49,38,10
2022-03-11,2022-03,1,0,Chinese,159,47,40,17
2022-03-11,2022-03,1,0,English,0,0,0,2
2022-03-10,2022-03,0,0,Chinese,595,154,136,78
2022-03-10,2022-03,0,0,English,224,61,46,12
2022-03-10,2022-03,1,0,Chinese,177,53,48,10
2022-03-10,2022-03,1,0,English,0,0,0,1
2022-03-09,2022-03,0,0,Chinese,714,196,165,80
2022-03-09,2022-03,1,0,Chinese,425,83,78,13
2022-03-09,2022-03,0,0,English,206,62,45,9
2022-03-09,2022-03,1,0,English,0,0,0,2
2022-03-08,2022-03,0,0,Chinese,682,184,164,78
2022-03-08,2022-03,0,0,English,160,34,28,11
2022-03-08,2022-03,1,0,Chinese,91,30,27,15
2022-03-07,2022-03,0,0,Chinese,870,227,194,90
2022-03-07,2022-03,0,0,English,182,47,31,11
2022-03-07,2022-03,1,0,Chinese,116,40,33,21
2022-03-07,2022-03,1,0,English,0,0,0,4
2022-03-06,2022-03,0,0,Chinese,760,207,182,89
2022-03-06,2022-03,0,0,English,175,39,32,10
2022-03-06,2022-03,1,0,Chinese,107,31,30,12
2022-03-06,2022-03,1,0,English,0,0,0,2
2022-03-05,2022-03,0,0,Chinese,819,201,182,99
2022-03-05,2022-03,0,0,English,186,49,35,12
2022-03-05,2022-03,1,0,Chinese,91,27,23,5
2022-03-05,2022-03,1,1,English,0,0,0,2
2022-03-05,2022-03,1,0,English,0,0,0,2
2022-03-04,2022-03,0,0,Chinese,1105,292,260,80
2022-03-04,2022-03,1,0,Chinese,141,41,35,10
2022-03-04,2022-03,0,0,English,171,41,31,12
2022-03-03,2022-03,0,0,Chinese,666,212,183,69
2022-03-03,2022-03,1,0,Chinese,122,43,35,13
2022-03-03,2022-03,0,0,English,168,34,28,9
2022-03-03,2022-03,1,0,English,0,0,0,2
2022-03-02,2022-03,0,0,Chinese,1167,295,263,46
2022-03-02,2022-03,1,0,Chinese,107,32,22,14
2022-03-02,2022-03,0,0,English,152,24,20,6
2022-03-02,2022-03,1,1,Chinese,2,1,1,0
2022-03-02,2022-03,1,0,English,0,0,0,4
2022-03-01,2022-03,0,0,Chinese,826,171,143,94
2022-03-01,2022-03,1,0,Chinese,102,30,29,29
2022-03-01,2022-03,0,0,English,100,23,18,24
2022-03-01,2022-03,1,0,English,0,0,0,6
2022-02-28,2022-02,0,0,Chinese,768,174,149,234
2022-02-28,2022-02,1,0,Chinese,158,46,42,33
2022-02-28,2022-02,0,0,English,82,30,17,30
2022-02-28,2022-02,1,0,English,0,0,0,4
2022-02-27,2022-02,0,0,Chinese,769,185,169,117
2022-02-27,2022-02,1,0,Chinese,106,31,28,22
2022-02-27,2022-02,0,0,English,103,26,21,19
2022-02-27,2022-02,1,0,English,0,0,0,1
2022-02-27,2022-02,1,1,English,0,0,0,1
2022-02-26,2022-02,0,0,Chinese,732,190,169,99
2022-02-26,2022-02,0,0,English,83,32,30,21
2022-02-26,2022-02,1,0,Chinese,115,28,26,11
2022-02-26,2022-02,1,0,English,0,0,0,1
2022-02-25,2022-02,0,0,Chinese,721,182,159,96
2022-02-25,2022-02,1,0,Chinese,112,43,32,14
2022-02-25,2022-02,0,0,English,88,24,18,16
2022-02-25,2022-02,1,0,English,0,0,0,2
2022-02-24,2022-02,0,0,Chinese,680,196,176,92
2022-02-24,2022-02,1,0,Chinese,106,42,35,19
2022-02-24,2022-02,0,0,English,89,28,22,11
2022-02-24,2022-02,1,0,English,0,0,0,1
2022-02-23,2022-02,0,0,Chinese,836,214,199,56
2022-02-23,2022-02,1,0,Chinese,94,39,36,21
2022-02-23,2022-02,0,0,English,83,30,22,17
2022-02-23,2022-02,1,0,English,0,0,0,4
2022-02-22,2022-02,0,0,Chinese,869,186,156,93
2022-02-22,2022-02,1,0,Chinese,99,26,21,17
2022-02-22,2022-02,0,0,English,75,23,17,13
2022-02-22,2022-02,1,0,English,0,0,0,3
2022-02-21,2022-02,0,0,Chinese,944,197,181,103
2022-02-21,2022-02,1,0,Chinese,127,37,32,17
2022-02-21,2022-02,0,0,English,96,23,20,21
2022-02-21,2022-02,1,0,English,0,0,0,2
2022-02-20,2022-02,0,0,Chinese,734,211,188,115
2022-02-20,2022-02,1,0,Chinese,104,36,33,10
2022-02-20,2022-02,0,0,English,116,22,17,16
2022-02-20,2022-02,1,0,English,0,0,0,2
2022-02-19,2022-02,0,0,Chinese,690,210,186,92
2022-02-19,2022-02,1,0,Chinese,97,33,31,11
2022-02-19,2022-02,0,0,English,72,17,15,19
2022-02-19,2022-02,1,1,English,0,0,0,1
2022-02-18,2022-02,0,0,Chinese,712,166,144,75
2022-02-18,2022-02,1,0,Chinese,134,45,42,13
2022-02-18,2022-02,0,0,English,59,17,15,13
2022-02-18,2022-02,1,0,English,0,0,0,1
2022-02-17,2022-02,0,0,Chinese,680,166,144,84
2022-02-17,2022-02,1,0,Chinese,108,42,35,19
2022-02-17,2022-02,0,0,English,74,13,10,15
2022-02-16,2022-02,0,0,Chinese,891,202,186,68
2022-02-16,2022-02,1,0,Chinese,72,20,19,11
2022-02-16,2022-02,0,0,English,60,16,9,7
2022-02-16,2022-02,1,0,English,0,0,0,2
2022-02-15,2022-02,0,0,Chinese,676,150,131,66
2022-02-15,2022-02,1,0,Chinese,105,30,29,19
2022-02-15,2022-02,0,0,English,33,13,10,16
2022-02-15,2022-02,1,0,English,0,0,0,2
2022-02-14,2022-02,0,0,Chinese,703,226,201,158
2022-02-14,2022-02,1,0,Chinese,87,27,24,20
2022-02-14,2022-02,0,0,English,77,23,18,19
2022-02-14,2022-02,1,0,English,0,0,0,2
2022-02-13,2022-02,0,0,Chinese,783,206,181,103
2022-02-13,2022-02,1,0,Chinese,106,32,32,13
2022-02-13,2022-02,0,0,English,45,8,6,12
2022-02-13,2022-02,1,0,English,0,0,0,2
2022-02-12,2022-02,0,0,Chinese,630,174,162,98
2022-02-12,2022-02,1,0,Chinese,126,37,35,22
2022-02-12,2022-02,0,0,English,24,5,5,16
2022-02-12,2022-02,1,0,English,0,0,0,2
2022-02-12,2022-02,1,1,English,0,0,0,1
2022-02-11,2022-02,0,0,Chinese,1310,385,355,70
2022-02-11,2022-02,1,0,Chinese,97,25,21,12
2022-02-11,2022-02,0,0,English,37,8,8,8
2022-02-11,2022-02,1,1,English,0,0,0,1
2022-02-11,2022-02,1,0,English,0,0,0,1
2022-02-10,2022-02,0,0,Chinese,937,277,240,56
2022-02-10,2022-02,1,0,Chinese,133,39,32,9
2022-02-10,2022-02,0,0,English,82,13,13,7
2022-02-10,2022-02,1,0,English,0,0,0,1
2022-02-09,2022-02,0,0,Chinese,1355,197,179,49
2022-02-09,2022-02,1,0,Chinese,81,37,35,11
2022-02-09,2022-02,0,0,English,59,13,10,3
2022-02-08,2022-02,0,0,Chinese,1107,177,147,44
2022-02-08,2022-02,1,0,Chinese,99,32,28,10
2022-02-08,2022-02,0,0,English,57,6,6,8
2022-02-08,2022-02,1,1,Chinese,3,2,2,1
2022-02-07,2022-02,0,0,Chinese,631,174,154,63
2022-02-07,2022-02,1,0,Chinese,149,44,39,15
2022-02-07,2022-02,0,0,English,91,5,4,11
2022-02-07,2022-02,1,0,English,0,0,0,3
2022-02-06,2022-02,0,0,Chinese,548,176,156,61
2022-02-06,2022-02,1,0,Chinese,97,31,28,7
2022-02-06,2022-02,0,0,English,74,11,9,7
2022-02-05,2022-02,0,0,Chinese,490,123,109,34
2022-02-05,2022-02,1,0,Chinese,82,28,21,5
2022-02-05,2022-02,0,0,English,56,5,4,11
2022-02-05,2022-02,1,1,English,0,0,0,1
2022-02-04,2022-02,0,0,Chinese,525,123,108,41
2022-02-04,2022-02,1,0,Chinese,72,27,27,9
2022-02-04,2022-02,0,0,English,66,2,0,3
2022-02-03,2022-02,0,0,Chinese,493,111,102,27
2022-02-03,2022-02,1,0,Chinese,69,25,20,10
2022-02-03,2022-02,0,0,English,81,6,3,3
2022-02-02,2022-02,0,0,Chinese,430,87,72,18
2022-02-02,2022-02,1,0,Chinese,71,17,13,5
2022-02-02,2022-02,0,0,English,58,3,1,2
2022-02-02,2022-02,1,0,English,0,0,0,1
2022-02-01,2022-02,0,0,Chinese,399,67,56,22
2022-02-01,2022-02,1,0,Chinese,50,14,13,2
2022-02-01,2022-02,0,0,English,58,4,0,3
2022-02-01,2022-02,1,0,English,0,0,0,1
2022-01-31,2022-01,0,0,Chinese,355,65,54,116
2022-01-31,2022-01,1,0,Chinese,56,10,9,28
2022-01-31,2022-01,0,0,English,32,2,2,10
2022-01-31,2022-01,1,0,English,0,0,0,3
2022-01-30,2022-01,0,0,Chinese,470,101,87,101
2022-01-30,2022-01,1,0,Chinese,84,27,22,13
2022-01-30,2022-01,0,0,English,39,6,5,14
2022-01-29,2022-01,0,0,Chinese,562,137,117,197
2022-01-29,2022-01,1,0,Chinese,98,32,28,21
2022-01-29,2022-01,0,0,English,53,8,7,49
2022-01-28,2022-01,0,0,Chinese,465,132,109,114
2022-01-28,2022-01,1,0,Chinese,96,25,24,19
2022-01-28,2022-01,0,0,English,45,7,6,31
2022-01-28,2022-01,1,0,English,0,0,0,2
2022-01-27,2022-01,0,0,Chinese,615,161,147,93
2022-01-27,2022-01,1,0,Chinese,100,20,15,19
2022-01-27,2022-01,0,0,English,48,4,3,26
2022-01-27,2022-01,1,0,English,0,0,0,2
2022-01-26,2022-01,0,0,Chinese,610,161,148,77
2022-01-26,2022-01,1,0,Chinese,88,31,29,10
2022-01-26,2022-01,0,0,English,45,8,5,24
2022-01-26,2022-01,1,0,English,0,0,0,1
2022-01-25,2022-01,0,0,Chinese,721,185,159,101
2022-01-25,2022-01,1,0,Chinese,90,34,31,14
2022-01-25,2022-01,0,0,English,49,4,4,16
2022-01-25,2022-01,1,1,Chinese,1,0,0,0
2022-01-25,2022-01,1,0,English,0,0,0,1
2022-01-24,2022-01,0,0,Chinese,606,176,147,96
2022-01-24,2022-01,1,0,Chinese,97,35,33,19
2022-01-24,2022-01,0,0,English,39,5,4,24
2022-01-23,2022-01,0,0,Chinese,513,189,161,96
2022-01-23,2022-01,1,0,Chinese,80,29,27,24
2022-01-23,2022-01,0,0,English,30,6,5,27
2022-01-23,2022-01,1,0,English,0,0,0,1
2022-01-22,2022-01,0,0,Chinese,581,192,167,77
2022-01-22,2022-01,1,0,Chinese,240,52,45,12
2022-01-22,2022-01,0,0,English,21,4,4,23
2022-01-21,2022-01,0,0,Chinese,576,191,167,64
2022-01-21,2022-01,1,0,Chinese,103,44,38,13
2022-01-21,2022-01,0,0,English,27,2,2,14
2022-01-21,2022-01,1,0,English,0,0,0,1
2022-01-21,2022-01,1,1,Chinese,0,0,0,0
2022-01-20,2022-01,0,0,Chinese,568,170,145,77
2022-01-20,2022-01,1,0,Chinese,100,36,34,11
2022-01-20,2022-01,0,0,English,18,5,4,14
2022-01-20,2022-01,1,0,English,0,0,0,2
2022-01-19,2022-01,0,0,Chinese,609,202,175,87
2022-01-19,2022-01,1,0,Chinese,88,39,35,17
2022-01-19,2022-01,0,0,English,12,3,2,13
2022-01-18,2022-01,0,0,Chinese,911,221,189,94
2022-01-18,2022-01,1,0,Chinese,102,26,22,13
2022-01-18,2022-01,0,0,English,14,2,0,12
2022-01-18,2022-01,1,0,English,0,0,0,1
2022-01-17,2022-01,0,0,Chinese,720,233,210,138
2022-01-17,2022-01,1,0,Chinese,139,36,33,21
2022-01-17,2022-01,0,0,English,22,2,2,22
2022-01-17,2022-01,1,0,English,0,0,0,5
2022-01-16,2022-01,0,0,Chinese,550,203,183,116
2022-01-16,2022-01,1,0,Chinese,108,52,45,16
2022-01-16,2022-01,0,0,English,10,3,3,20
2022-01-15,2022-01,0,0,Chinese,558,182,162,89
2022-01-15,2022-01,1,0,Chinese,114,48,40,17
2022-01-15,2022-01,0,0,English,6,2,0,19
2022-01-15,2022-01,1,0,English,0,0,0,3
2022-01-14,2022-01,0,0,Chinese,615,203,182,82
2022-01-14,2022-01,1,0,Chinese,81,18,15,14
2022-01-14,2022-01,0,0,English,10,2,1,11
2022-01-14,2022-01,1,0,English,0,0,0,1
2022-01-14,2022-01,1,1,Chinese,0,0,0,0
2022-01-13,2022-01,0,0,Chinese,700,170,153,79
2022-01-13,2022-01,1,0,Chinese,113,30,26,13
2022-01-13,2022-01,0,0,English,4,2,2,4
2022-01-13,2022-01,1,0,English,0,0,0,1
2022-01-12,2022-01,0,0,Chinese,573,163,145,74
2022-01-12,2022-01,1,0,Chinese,124,39,35,13
2022-01-12,2022-01,0,0,English,2,0,0,4
2022-01-11,2022-01,0,0,Chinese,582,208,175,84
2022-01-11,2022-01,1,0,Chinese,124,38,32,14
2022-01-11,2022-01,0,0,English,14,1,1,6
2022-01-11,2022-01,1,0,English,0,0,0,1
2022-01-10,2022-01,0,0,Chinese,724,225,196,111
2022-01-10,2022-01,1,0,Chinese,96,27,26,16
2022-01-10,2022-01,0,0,English,6,2,1,5
2022-01-10,2022-01,1,0,English,0,0,0,2
2022-01-09,2022-01,0,0,Chinese,653,216,197,110
2022-01-09,2022-01,1,0,Chinese,138,45,41,12
2022-01-09,2022-01,0,0,English,1,0,0,13
2022-01-09,2022-01,1,0,English,0,0,0,1
2022-01-08,2022-01,0,0,Chinese,745,291,270,83
2022-01-08,2022-01,1,0,Chinese,149,51,44,12
2022-01-08,2022-01,0,0,English,1,1,0,5
2022-01-07,2022-01,0,0,Chinese,678,197,181,82
2022-01-07,2022-01,1,0,Chinese,113,24,21,9
2022-01-07,2022-01,0,0,English,2,1,0,4
2022-01-06,2022-01,0,0,Chinese,730,214,193,67
2022-01-06,2022-01,1,0,Chinese,215,58,49,4
2022-01-06,2022-01,0,0,English,3,2,1,2
2022-01-05,2022-01,0,0,Chinese,645,201,182,57
2022-01-05,2022-01,1,0,Chinese,108,30,26,6
2022-01-05,2022-01,0,0,English,0,0,0,3
2022-01-04,2022-01,0,0,Chinese,592,200,173,61
2022-01-04,2022-01,1,0,Chinese,80,27,24,9
2022-01-04,2022-01,1,1,Chinese,2,0,0,0
2022-01-04,2022-01,0,0,English,0,0,0,3
2022-01-03,2022-01,0,0,Chinese,564,183,169,48
2022-01-03,2022-01,1,0,Chinese,90,26,23,4
2022-01-03,2022-01,0,0,English,0,0,0,3
2022-01-02,2022-01,0,0,Chinese,532,146,130,38
2022-01-02,2022-01,1,0,Chinese,67,17,15,5
2022-01-01,2022-01,0,0,Chinese,463,105,89,25
2022-01-01,2022-01,1,0,Chinese,58,6,4,3
2022-01-01,2022-01,0,0,English,0,0,0,1
2021-12-31,2021-12,0,0,Chinese,500,152,129,295
2021-12-31,2021-12,1,0,Chinese,81,22,21,32
2021-12-31,2021-12,0,0,English,0,0,0,12
2021-12-31,2021-12,1,0,English,0,0,0,1
2021-12-30,2021-12,0,0,Chinese,676,197,174,134
2021-12-30,2021-12,1,0,Chinese,100,19,14,11
2021-12-30,2021-12,1,0,English,0,0,0,3
2021-12-30,2021-12,0,0,English,0,0,0,12
2021-12-29,2021-12,0,0,Chinese,653,199,178,96
2021-12-29,2021-12,1,0,Chinese,146,34,28,22
2021-12-29,2021-12,0,0,English,1,1,0,7
2021-12-28,2021-12,0,0,Chinese,557,184,162,81
2021-12-28,2021-12,1,0,Chinese,123,33,25,16
2021-12-28,2021-12,0,0,English,0,0,0,3
2021-12-28,2021-12,1,0,English,0,0,0,1
2021-12-27,2021-12,0,0,Chinese,585,170,144,79
2021-12-27,2021-12,1,0,Chinese,98,28,23,14
2021-12-27,2021-12,0,0,English,1,1,1,3
2021-12-27,2021-12,1,0,English,0,0,0,1
2021-12-26,2021-12,0,0,Chinese,476,114,99,47
2021-12-26,2021-12,1,0,Chinese,133,16,15,6
2021-12-26,2021-12,0,0,English,1,0,0,7
2021-12-26,2021-12,1,0,English,0,0,0,2
2021-12-25,2021-12,0,0,Chinese,374,88,71,47
2021-12-25,2021-12,1,0,Chinese,59,19,11,7
2021-12-25,2021-12,1,0,English,0,0,0,4
2021-12-25,2021-12,0,0,English,0,0,0,8
2021-12-24,2021-12,0,0,Chinese,479,152,123,77
2021-12-24,2021-12,1,0,Chinese,93,28,21,5
2021-12-24,2021-12,0,0,English,0,0,0,5
2021-12-23,2021-12,0,0,Chinese,763,192,175,76
2021-12-23,2021-12,1,0,Chinese,80,22,17,8
2021-12-23,2021-12,0,0,English,1,1,1,4
2021-12-23,2021-12,1,0,English,0,0,0,3
2021-12-22,2021-12,0,0,Chinese,641,182,154,60
2021-12-22,2021-12,1,0,Chinese,94,26,20,6
2021-12-22,2021-12,0,0,English,0,0,0,5
2021-12-21,2021-12,0,0,Chinese,566,170,149,82
2021-12-21,2021-12,1,0,Chinese,96,32,27,9
2021-12-21,2021-12,0,0,English,0,0,0,6
2021-12-20,2021-12,0,0,Chinese,605,202,173,145
2021-12-20,2021-12,1,0,Chinese,63,27,20,14
2021-12-20,2021-12,0,0,English,1,1,1,7
2021-12-20,2021-12,1,0,English,0,0,0,1
2021-12-19,2021-12,0,0,Chinese,503,164,138,85
2021-12-19,2021-12,1,0,Chinese,68,20,13,7
2021-12-19,2021-12,0,0,English,0,0,0,1
2021-12-18,2021-12,0,0,Chinese,530,161,141,101
2021-12-18,2021-12,1,0,Chinese,71,16,14,14
2021-12-18,2021-12,0,0,English,0,0,0,2
2021-12-18,2021-12,1,0,English,0,0,0,1
2021-12-17,2021-12,0,0,Chinese,839,224,190,58
2021-12-17,2021-12,1,0,Chinese,86,23,22,12
2021-12-16,2021-12,0,0,Chinese,604,178,160,66
2021-12-16,2021-12,1,0,Chinese,75,25,21,4
2021-12-16,2021-12,0,0,English,1,0,0,1
2021-12-15,2021-12,0,0,Chinese,670,188,163,56
2021-12-15,2021-12,1,0,Chinese,106,24,17,9
2021-12-15,2021-12,1,0,English,0,0,0,1
2021-12-14,2021-12,0,0,Chinese,1081,301,258,112
2021-12-14,2021-12,1,0,Chinese,98,35,27,18
2021-12-14,2021-12,0,0,English,0,0,0,4
2021-12-13,2021-12,0,0,Chinese,643,193,169,87
2021-12-13,2021-12,1,0,Chinese,107,36,26,14
2021-12-13,2021-12,0,0,English,0,0,0,1
2021-12-12,2021-12,0,0,Chinese,531,207,185,162
2021-12-12,2021-12,1,0,Chinese,50,15,11,13
2021-12-12,2021-12,0,0,English,0,0,0,1
2021-12-11,2021-12,0,0,Chinese,543,249,221,88
2021-12-11,2021-12,1,0,Chinese,78,31,25,9
2021-12-10,2021-12,0,0,Chinese,644,223,191,65
2021-12-10,2021-12,1,0,Chinese,79,34,21,9
2021-12-10,2021-12,0,0,English,0,0,0,1
2021-12-09,2021-12,0,0,Chinese,744,211,188,67
2021-12-09,2021-12,1,0,Chinese,58,24,22,6
2021-12-09,2021-12,0,0,English,0,0,0,3
2021-12-08,2021-12,0,0,Chinese,644,193,163,74
2021-12-08,2021-12,1,0,Chinese,87,33,28,8
2021-12-08,2021-12,0,0,English,0,0,0,1
2021-12-07,2021-12,0,0,Chinese,650,232,195,62
2021-12-07,2021-12,1,0,Chinese,97,42,35,12
2021-12-07,2021-12,0,0,English,0,0,0,3
2021-12-06,2021-12,0,0,Chinese,617,216,191,72
2021-12-06,2021-12,1,0,Chinese,116,44,35,10
2021-12-06,2021-12,1,0,English,0,0,0,1
2021-12-05,2021-12,0,0,Chinese,568,219,192,63
2021-12-05,2021-12,1,0,Chinese,85,30,18,5
2021-12-05,2021-12,0,0,English,0,0,0,2
2021-12-04,2021-12,0,0,Chinese,522,179,154,47
2021-12-04,2021-12,1,0,Chinese,95,26,22,4
2021-12-03,2021-12,0,0,Chinese,653,199,173,21
2021-12-03,2021-12,1,0,Chinese,98,40,33,1
2021-12-02,2021-12,0,0,Chinese,593,135,119,10
2021-12-02,2021-12,1,0,Chinese,85,35,29,5
2021-12-02,2021-12,1,0,English,0,0,0,1
2021-12-02,2021-12,0,0,English,0,0,0,1
2021-12-01,2021-12,0,0,Chinese,539,152,121,52
2021-12-01,2021-12,1,0,Chinese,95,32,25,17
2021-12-01,2021-12,0,0,English,0,0,0,2
2021-12-01,2021-12,1,0,English,0,0,0,1
2021-11-30,2021-11,0,0,Chinese,657,243,206,421
2021-11-30,2021-11,1,0,Chinese,121,62,51,53
2021-11-30,2021-11,0,0,English,0,0,0,1
2021-11-30,2021-11,1,0,English,0,0,0,1
2021-11-29,2021-11,0,0,Chinese,621,240,204,197
2021-11-29,2021-11,1,0,Chinese,101,47,33,32
2021-11-29,2021-11,0,0,English,0,0,0,3
2021-11-28,2021-11,0,0,Chinese,637,202,175,134
2021-11-28,2021-11,1,0,Chinese,99,38,36,23
2021-11-28,2021-11,0,0,English,0,0,0,1
2021-11-27,2021-11,0,0,Chinese,466,176,155,107
2021-11-27,2021-11,1,0,Chinese,67,23,19,16
2021-11-26,2021-11,0,0,Chinese,578,220,192,87
2021-11-26,2021-11,1,0,Chinese,94,45,36,11
2021-11-25,2021-11,0,0,Chinese,652,213,190,89
2021-11-25,2021-11,1,0,Chinese,103,42,33,10
2021-11-24,2021-11,0,0,Chinese,665,213,178,70
2021-11-24,2021-11,1,0,Chinese,151,78,62,11
2021-11-24,2021-11,0,0,English,0,0,0,4
2021-11-24,2021-11,1,1,Chinese,0,0,0,1
2021-11-23,2021-11,0,0,Chinese,741,235,207,89
2021-11-23,2021-11,1,0,Chinese,127,58,51,13
2021-11-23,2021-11,1,0,English,0,0,0,1
2021-11-22,2021-11,0,0,Chinese,687,284,244,116
2021-11-22,2021-11,1,0,Chinese,86,39,29,13
2021-11-22,2021-11,0,0,English,0,0,0,1
2021-11-21,2021-11,0,0,Chinese,611,207,181,93
2021-11-21,2021-11,1,0,Chinese,86,27,26,10
2021-11-20,2021-11,0,0,Chinese,735,229,195,92
2021-11-20,2021-11,1,0,Chinese,80,33,24,12
2021-11-20,2021-11,0,0,English,0,0,0,1
2021-11-19,2021-11,0,0,Chinese,747,257,228,70
2021-11-19,2021-11,1,0,Chinese,99,34,32,9
2021-11-19,2021-11,0,0,English,0,0,0,1
2021-11-18,2021-11,0,0,Chinese,862,272,228,65
2021-11-18,2021-11,1,0,Chinese,87,36,29,8
2021-11-18,2021-11,1,0,English,0,0,0,1
2021-11-18,2021-11,0,0,English,0,0,0,3
2021-11-17,2021-11,0,0,Chinese,629,205,181,58
2021-11-17,2021-11,1,0,Chinese,83,27,22,10
2021-11-17,2021-11,0,0,English,0,0,0,1
2021-11-16,2021-11,0,0,Chinese,680,214,185,83
2021-11-16,2021-11,1,0,Chinese,94,30,23,11
2021-11-15,2021-11,0,0,Chinese,836,314,277,123
2021-11-15,2021-11,1,0,Chinese,93,37,31,16
2021-11-15,2021-11,0,0,English,0,0,0,1
2021-11-15,2021-11,1,0,English,0,0,0,1
2021-11-14,2021-11,0,0,Chinese,685,237,192,132
2021-11-14,2021-11,1,0,Chinese,88,32,23,11
2021-11-13,2021-11,0,0,Chinese,838,276,231,96
2021-11-13,2021-11,1,0,Chinese,78,27,19,8
2021-11-12,2021-11,0,0,Chinese,511,225,194,104
2021-11-12,2021-11,1,0,Chinese,77,27,21,14
2021-11-12,2021-11,1,1,Chinese,4,1,1,0
2021-11-12,2021-11,0,0,English,0,0,0,1
2021-11-11,2021-11,0,0,Chinese,752,317,283,512
2021-11-11,2021-11,1,0,Chinese,94,40,31,50
2021-11-10,2021-11,0,0,Chinese,756,333,290,250
2021-11-10,2021-11,1,0,Chinese,93,43,35,11
2021-11-09,2021-11,0,0,Chinese,828,343,297,146
2021-11-09,2021-11,1,0,Chinese,91,38,33,11
2021-11-08,2021-11,0,0,Chinese,792,319,281,143
2021-11-08,2021-11,1,0,Chinese,96,43,33,20
2021-11-07,2021-11,0,0,Chinese,806,337,301,139
2021-11-07,2021-11,1,0,Chinese,86,38,33,12
2021-11-07,2021-11,1,1,Chinese,0,0,0,1
2021-11-06,2021-11,0,0,Chinese,778,311,270,127
2021-11-06,2021-11,1,0,Chinese,104,48,40,20
2021-11-05,2021-11,0,0,Chinese,715,306,266,102
2021-11-05,2021-11,1,0,Chinese,82,31,21,18
2021-11-04,2021-11,0,0,Chinese,802,370,320,108
2021-11-04,2021-11,1,0,Chinese,64,26,19,18
2021-11-03,2021-11,0,0,Chinese,752,335,299,110
2021-11-03,2021-11,1,0,Chinese,90,37,27,13
2021-11-02,2021-11,0,0,Chinese,533,178,148,66
2021-11-02,2021-11,1,0,Chinese,68,31,22,20
2021-11-01,2021-11,0,0,Chinese,595,226,188,157
2021-11-01,2021-11,1,0,Chinese,102,44,33,27
2021-11-01,2021-11,1,1,Chinese,2,0,0,0
2021-10-31,2021-10,0,0,Chinese,505,201,169,180
2021-10-31,2021-10,1,0,Chinese,76,39,33,36
2021-10-31,2021-10,1,1,Chinese,1,1,1,0
2021-10-30,2021-10,0,0,Chinese,601,204,175,117
2021-10-30,2021-10,1,0,Chinese,70,31,24,13
2021-10-29,2021-10,0,0,Chinese,648,215,187,88
2021-10-29,2021-10,1,0,Chinese,80,34,28,20
2021-10-28,2021-10,0,0,Chinese,696,228,194,87
2021-10-28,2021-10,1,0,Chinese,91,50,44,14
