订单年月日,订单年月,科目,是否ot渠道,是否ot官网,线索量,约课量,试听完课量,新签订单量
2023-09-21,2023-09,Music,1,0,7,4,4,1
2023-09-21,2023-09,Math,1,0,2,2,2,1
2023-09-21,2023-09,Math,0,0,1,1,1,6
2023-09-21,2023-09,Music,0,0,19,0,0,5
2023-09-20,2023-09,English,0,0,207,111,74,19
2023-09-20,2023-09,Chinese,0,0,142,61,57,36
2023-09-20,2023-09,Chinese,1,1,18,11,9,3
2023-09-20,2023-09,Chinese,1,0,19,5,5,2
2023-09-20,2023-09,English,1,0,7,2,2,3
2023-09-20,2023-09,Math,0,0,1,1,1,3
2023-09-20,2023-09,Music,0,0,28,0,0,6
2023-09-19,2023-09,English,0,0,217,114,84,13
2023-09-19,2023-09,Chinese,0,0,117,57,53,19
2023-09-19,2023-09,English,1,0,11,9,6,0
2023-09-19,2023-09,Chinese,1,0,18,5,4,1
2023-09-19,2023-09,Chinese,1,1,14,3,2,6
2023-09-19,2023-09,Math,0,0,1,0,0,3
2023-09-18,2023-09,English,0,0,305,138,96,16
2023-09-18,2023-09,Chinese,0,0,229,104,76,45
2023-09-18,2023-09,Chinese,1,0,14,5,5,1
2023-09-18,2023-09,Chinese,1,1,13,4,4,5
2023-09-18,2023-09,English,1,0,4,3,3,1
2023-09-18,2023-09,Math,0,0,5,2,2,5
2023-09-18,2023-09,Math,0,0,1,1,1,5
2023-09-18,2023-09,Music,0,0,7,0,0,4
2023-09-17,2023-09,Chinese,0,0,302,111,82,43
2023-09-17,2023-09,English,0,0,71,46,38,21
2023-09-17,2023-09,English,1,0,17,10,7,0
2023-09-17,2023-09,Chinese,1,1,14,7,7,3
2023-09-17,2023-09,Math,0,0,14,2,1,1
2023-09-17,2023-09,Chinese,1,0,15,2,2,2
2023-09-17,2023-09,Music,0,0,10,0,0,7
2023-09-17,2023-09,English,1,1,2,0,0,1
2023-09-16,2023-09,Chinese,0,0,274,121,107,37
2023-09-16,2023-09,English,0,0,49,42,33,28
2023-09-16,2023-09,English,1,0,24,7,4,2
2023-09-16,2023-09,Chinese,1,0,14,4,4,1
2023-09-16,2023-09,Chinese,1,1,12,3,3,4
2023-09-16,2023-09,English,1,1,2,1,1,1
2023-09-16,2023-09,Math,0,0,1,0,0,4
2023-09-16,2023-09,Music,0,0,20,0,0,0
2023-09-15,2023-09,English,0,0,226,135,91,12
2023-09-15,2023-09,Chinese,0,0,205,58,53,22
2023-09-15,2023-09,English,1,0,25,13,10,1
2023-09-15,2023-09,Chinese,1,1,22,9,9,1
2023-09-15,2023-09,Chinese,1,0,14,4,4,1
2023-09-15,2023-09,Music,0,0,9,1,1,4
2023-09-15,2023-09,English,1,1,1,0,0,1
2023-09-15,2023-09,Math,0,0,0,0,0,7
2023-09-14,2023-09,English,0,0,250,145,107,10
2023-09-14,2023-09,Chinese,0,0,145,72,64,33
2023-09-14,2023-09,English,1,0,22,13,11,1
2023-09-14,2023-09,Chinese,1,1,17,10,9,6
2023-09-14,2023-09,Chinese,1,0,23,3,3,5
2023-09-14,2023-09,Math,0,0,1,1,1,4
2023-09-14,2023-09,Music,1,0,3,1,1,1
2023-09-14,2023-09,Math,0,0,2,1,1,4
2023-09-14,2023-09,Music,0,0,16,0,0,2
2023-09-13,2023-09,English,0,0,231,135,91,15
2023-09-13,2023-09,Chinese,0,0,139,72,64,26
2023-09-13,2023-09,Chinese,0,0,81,21,19,26
2023-09-13,2023-09,English,1,0,18,11,9,1
2023-09-13,2023-09,Chinese,1,1,20,8,8,2
2023-09-13,2023-09,Chinese,1,0,13,1,1,2
2023-09-13,2023-09,Music,0,0,21,0,0,3
2023-09-13,2023-09,Music,1,0,3,0,0,2
2023-09-13,2023-09,Math,0,0,0,0,0,6
2023-09-12,2023-09,English,0,0,205,123,91,8
2023-09-12,2023-09,Chinese,0,0,105,61,56,18
2023-09-12,2023-09,English,1,0,15,9,6,1
2023-09-12,2023-09,Chinese,1,1,14,8,8,2
2023-09-12,2023-09,English,1,1,4,2,1,1
2023-09-12,2023-09,Music,0,0,5,1,1,6
2023-09-12,2023-09,Chinese,1,0,15,1,1,2
2023-09-12,2023-09,Math,0,0,1,0,0,4
2023-09-11,2023-09,English,0,0,291,149,106,14
2023-09-11,2023-09,Chinese,0,0,178,86,76,42
2023-09-11,2023-09,Chinese,1,1,15,12,12,4
2023-09-11,2023-09,English,1,0,20,10,6,1
2023-09-11,2023-09,Chinese,1,0,25,7,7,3
2023-09-11,2023-09,Math,0,0,1,1,1,5
2023-09-11,2023-09,Math,0,0,1,1,1,5
2023-09-10,2023-09,Chinese,0,0,228,117,90,36
2023-09-10,2023-09,English,0,0,209,115,84,46
2023-09-10,2023-09,Chinese,1,1,18,7,7,4
2023-09-10,2023-09,English,1,0,8,4,4,1
2023-09-10,2023-09,Music,1,0,1,1,1,1
2023-09-10,2023-09,Chinese,1,0,8,1,1,3
2023-09-10,2023-09,Music,0,0,14,0,0,11
2023-09-10,2023-09,Math,0,0,1,0,0,2
2023-09-09,2023-09,English,0,0,272,159,122,21
2023-09-09,2023-09,Chinese,0,0,211,155,73,36
2023-09-09,2023-09,Chinese,1,1,15,6,3,5
2023-09-09,2023-09,English,1,0,8,5,2,1
2023-09-09,2023-09,Chinese,1,0,14,4,4,2
2023-09-09,2023-09,Math,0,0,2,1,1,10
2023-09-09,2023-09,Music,0,0,31,0,0,5
2023-09-08,2023-09,English,0,0,288,167,116,12
2023-09-08,2023-09,Chinese,0,0,123,64,60,32
2023-09-08,2023-09,English,1,0,23,7,6,0
2023-09-08,2023-09,Chinese,1,0,43,5,5,2
2023-09-08,2023-09,Chinese,1,1,17,4,4,1
2023-09-08,2023-09,English,1,1,1,1,1,0
2023-09-08,2023-09,Math,0,0,2,0,0,4
2023-09-08,2023-09,Music,0,0,36,0,0,8
2023-09-07,2023-09,English,0,0,221,131,95,16
2023-09-07,2023-09,Chinese,0,0,180,87,82,22
2023-09-07,2023-09,English,1,0,19,11,9,0
2023-09-07,2023-09,Chinese,1,1,22,11,11,5
2023-09-07,2023-09,English,1,1,2,2,1,1
2023-09-07,2023-09,Chinese,1,0,11,1,1,0
2023-09-07,2023-09,Math,0,0,8,0,0,4
2023-09-07,2023-09,Music,1,0,3,0,0,3
2023-09-07,2023-09,Music,0,0,21,0,0,17
2023-09-06,2023-09,English,0,0,268,143,106,15
2023-09-06,2023-09,Chinese,0,0,126,77,71,29
2023-09-06,2023-09,Chinese,1,1,16,8,7,2
2023-09-06,2023-09,English,1,0,13,8,6,0
2023-09-06,2023-09,Music,0,0,88,1,1,7
2023-09-06,2023-09,Chinese,1,0,14,1,1,1
2023-09-06,2023-09,Math,0,0,0,0,0,5
2023-09-05,2023-09,English,0,0,249,122,97,16
2023-09-05,2023-09,Chinese,0,0,128,53,44,12
2023-09-05,2023-09,English,1,0,15,8,8,1
2023-09-05,2023-09,Chinese,1,1,17,7,7,4
2023-09-05,2023-09,Chinese,1,0,12,3,3,0
2023-09-05,2023-09,Math,0,0,1,1,1,2
2023-09-05,2023-09,Music,1,0,6,1,1,1
2023-09-05,2023-09,Music,0,0,3,0,0,6
2023-09-05,2023-09,English,1,1,1,0,0,1
2023-09-05,2023-09,Math,0,0,15,0,0,2
2023-09-04,2023-09,Chinese,0,0,224,151,94,25
2023-09-04,2023-09,English,0,0,326,135,87,22
2023-09-04,2023-09,Chinese,1,0,14,5,5,1
2023-09-04,2023-09,English,1,0,16,5,4,1
2023-09-04,2023-09,Math,0,0,5,1,1,1
2023-09-04,2023-09,Chinese,1,1,14,1,1,3
2023-09-04,2023-09,Music,0,0,10,1,0,8
2023-09-03,2023-09,Chinese,0,0,366,153,76,32
2023-09-03,2023-09,English,0,0,230,119,87,11
2023-09-03,2023-09,Chinese,1,1,13,6,5,2
2023-09-03,2023-09,Chinese,1,0,8,3,3,1
2023-09-03,2023-09,Music,0,0,6,0,0,5
2023-09-03,2023-09,Math,0,0,0,0,0,2
2023-09-02,2023-09,English,0,0,246,127,87,16
2023-09-02,2023-09,Chinese,0,0,170,106,60,25
2023-09-02,2023-09,Chinese,1,1,10,5,5,5
2023-09-02,2023-09,Chinese,1,0,9,3,3,3
2023-09-02,2023-09,English,1,0,5,2,1,1
2023-09-02,2023-09,Math,0,0,1,1,1,5
2023-09-02,2023-09,Music,1,0,4,1,1,1
2023-09-02,2023-09,English,1,1,1,1,1,0
2023-09-02,2023-09,Music,0,0,11,0,0,10
2023-09-01,2023-09,English,0,0,246,94,69,12
2023-09-01,2023-09,Chinese,0,0,101,62,55,19
2023-09-01,2023-09,Chinese,1,1,29,15,15,2
2023-09-01,2023-09,Chinese,1,0,11,4,4,1
2023-09-01,2023-09,English,1,0,22,4,4,1
2023-09-01,2023-09,Music,0,0,21,0,0,42
2023-09-01,2023-09,Music,1,0,3,0,0,1
2023-09-01,2023-09,Math,1,1,1,0,0,1
2023-09-01,2023-09,Music,1,1,0,0,0,1
2023-08-31,2023-08,English,0,0,229,102,69,42
2023-08-31,2023-08,Chinese,0,0,129,72,67,118
2023-08-31,2023-08,Chinese,1,1,12,6,6,10
2023-08-31,2023-08,Math,0,0,5,2,1,11
2023-08-31,2023-08,Chinese,1,0,6,2,2,4
2023-08-31,2023-08,English,1,0,5,1,1,2
2023-08-30,2023-08,English,0,0,240,103,83,29
2023-08-30,2023-08,Chinese,0,0,146,68,62,51
2023-08-30,2023-08,Chinese,1,0,15,7,7,1
2023-08-30,2023-08,Chinese,1,1,13,5,4,3
2023-08-30,2023-08,Math,0,0,2,2,2,9
2023-08-30,2023-08,Music,0,0,10,0,0,1
2023-08-29,2023-08,English,0,0,200,103,76,13
2023-08-29,2023-08,Chinese,0,0,158,73,66,49
2023-08-29,2023-08,Chinese,1,1,21,16,15,3
2023-08-29,2023-08,Chinese,1,0,10,1,1,3
2023-08-29,2023-08,English,1,0,3,1,1,1
2023-08-29,2023-08,Music,0,0,8,0,0,3
2023-08-29,2023-08,Math,0,0,0,0,0,3
2023-08-28,2023-08,Chinese,0,0,191,91,70,34
2023-08-28,2023-08,English,0,0,266,89,65,11
2023-08-28,2023-08,Chinese,1,1,25,9,9,6
2023-08-28,2023-08,Math,0,0,5,3,2,3
2023-08-28,2023-08,Chinese,1,0,13,2,2,2
2023-08-28,2023-08,English,1,0,11,2,2,0
2023-08-28,2023-08,Music,0,0,10,0,0,2
2023-08-28,2023-08,Math,1,0,0,0,0,1
2023-08-27,2023-08,English,0,0,234,108,82,19
2023-08-27,2023-08,Chinese,0,0,216,102,81,37
2023-08-27,2023-08,Chinese,1,1,14,7,7,3
2023-08-27,2023-08,Chinese,1,0,8,2,2,0
2023-08-27,2023-08,Math,0,0,5,1,1,3
2023-08-27,2023-08,Music,1,1,0,0,0,1
2023-08-27,2023-08,Music,0,0,10,0,0,3
2023-08-26,2023-08,English,0,0,369,112,74,17
2023-08-26,2023-08,Chinese,0,0,164,95,76,52
2023-08-26,2023-08,Chinese,1,1,13,9,9,1
2023-08-26,2023-08,Chinese,1,0,33,3,3,2
2023-08-26,2023-08,Music,1,0,2,1,1,1
2023-08-26,2023-08,Math,0,0,2,0,0,4
2023-08-26,2023-08,Music,0,0,6,0,0,4
2023-08-25,2023-08,English,0,0,309,134,95,15
2023-08-25,2023-08,Chinese,0,0,138,85,76,42
2023-08-25,2023-08,Chinese,1,1,16,10,9,9
2023-08-25,2023-08,Chinese,0,0,52,9,7,42
2023-08-25,2023-08,English,1,0,18,6,1,3
2023-08-25,2023-08,Chinese,1,0,18,5,5,1
2023-08-25,2023-08,Math,0,0,3,2,1,4
2023-08-25,2023-08,Music,0,0,9,1,1,2
2023-08-25,2023-08,Math,1,0,1,0,0,1
2023-08-25,2023-08,Chinese,0,0,1,0,0,42
2023-08-24,2023-08,Chinese,0,0,115,59,54,37
2023-08-24,2023-08,English,0,0,110,55,43,8
2023-08-24,2023-08,Chinese,1,1,18,10,10,4
2023-08-24,2023-08,English,1,0,22,9,6,0
2023-08-24,2023-08,Chinese,1,0,437,5,5,2
2023-08-24,2023-08,Music,0,0,8,1,1,3
2023-08-24,2023-08,Math,0,0,1,1,1,2
2023-08-24,2023-08,Chinese,0,0,13,0,0,37
2023-08-23,2023-08,Chinese,0,0,151,87,78,28
2023-08-23,2023-08,English,0,0,85,39,32,9
2023-08-23,2023-08,Chinese,1,1,14,8,8,4
2023-08-23,2023-08,English,1,0,12,5,3,0
2023-08-23,2023-08,Math,0,0,1,1,1,1
2023-08-23,2023-08,Chinese,1,0,240,1,1,2
2023-08-23,2023-08,Math,0,0,1,1,1,1
2023-08-23,2023-08,Math,1,0,0,0,0,1
2023-08-23,2023-08,Music,0,0,14,0,0,9
2023-08-23,2023-08,Chinese,0,0,2,0,0,28
2023-08-22,2023-08,Chinese,0,0,167,77,71,26
2023-08-22,2023-08,English,0,0,103,45,29,6
2023-08-22,2023-08,Chinese,1,1,11,9,9,3
2023-08-22,2023-08,English,1,0,7,4,2,1
2023-08-22,2023-08,Chinese,1,0,9,3,3,3
2023-08-22,2023-08,Math,0,0,1,1,1,4
2023-08-22,2023-08,Math,0,0,2,1,1,4
2023-08-22,2023-08,Music,1,0,3,0,0,1
2023-08-22,2023-08,Music,0,0,4,0,0,3
2023-08-22,2023-08,Chinese,0,0,2,0,0,26
2023-08-21,2023-08,English,0,0,479,235,155,16
2023-08-21,2023-08,Chinese,0,0,282,120,107,33
2023-08-21,2023-08,Chinese,1,1,21,11,11,1
2023-08-21,2023-08,Chinese,1,0,17,4,4,0
2023-08-21,2023-08,English,1,0,9,3,3,1
2023-08-21,2023-08,Music,0,0,10,0,0,5
2023-08-21,2023-08,Math,1,1,0,0,0,1
2023-08-21,2023-08,Math,0,0,4,0,0,3
2023-08-20,2023-08,English,0,0,461,202,125,13
2023-08-20,2023-08,Chinese,0,0,200,95,69,29
2023-08-20,2023-08,Chinese,1,1,17,5,5,1
2023-08-20,2023-08,English,1,0,3,2,2,0
2023-08-20,2023-08,Math,0,0,1,1,1,4
2023-08-20,2023-08,Chinese,1,0,11,1,1,1
2023-08-20,2023-08,Music,0,0,10,0,0,6
2023-08-20,2023-08,Music,1,0,1,0,0,1
2023-08-20,2023-08,Chinese,0,0,1,0,0,29
2023-08-19,2023-08,English,0,0,501,187,123,10
2023-08-19,2023-08,Chinese,0,0,124,56,46,24
2023-08-19,2023-08,Chinese,1,1,15,11,10,2
2023-08-19,2023-08,Math,0,0,3,2,2,5
2023-08-19,2023-08,Math,1,1,1,1,1,2
2023-08-19,2023-08,Music,1,0,1,1,1,1
2023-08-19,2023-08,Music,0,0,12,0,0,7
2023-08-19,2023-08,Chinese,1,0,10,0,0,3
2023-08-18,2023-08,English,0,0,484,184,114,6
2023-08-18,2023-08,Chinese,0,0,185,79,63,26
2023-08-18,2023-08,English,1,0,18,11,8,0
2023-08-18,2023-08,Chinese,1,1,18,4,4,5
2023-08-18,2023-08,Music,0,0,27,2,2,8
2023-08-18,2023-08,Chinese,1,0,16,1,1,1
2023-08-18,2023-08,Math,0,0,1,1,1,4
2023-08-18,2023-08,Music,1,0,3,0,0,3
2023-08-18,2023-08,Music,1,1,0,0,0,1
2023-08-17,2023-08,English,0,0,472,239,152,12
2023-08-17,2023-08,Chinese,0,0,166,85,73,25
2023-08-17,2023-08,Chinese,1,1,18,13,12,4
2023-08-17,2023-08,Chinese,1,0,11,6,6,5
2023-08-17,2023-08,English,1,0,14,3,3,1
2023-08-17,2023-08,Math,0,0,1,1,1,5
2023-08-17,2023-08,Chinese,0,0,1,0,0,25
2023-08-17,2023-08,Music,0,0,10,0,0,6
2023-08-16,2023-08,English,0,0,338,192,133,13
2023-08-16,2023-08,Chinese,0,0,129,71,67,22
2023-08-16,2023-08,Chinese,1,1,19,9,6,2
2023-08-16,2023-08,Chinese,1,0,13,4,3,0
2023-08-16,2023-08,English,1,0,11,3,3,0
2023-08-16,2023-08,Math,0,0,1,1,1,3
2023-08-16,2023-08,Chinese,0,0,11,0,0,22
2023-08-16,2023-08,Music,0,0,19,0,0,2
2023-08-16,2023-08,Chinese,0,0,1,0,0,22
2023-08-15,2023-08,English,0,0,171,89,59,6
2023-08-15,2023-08,Chinese,0,0,340,71,58,34
2023-08-15,2023-08,Chinese,1,1,17,6,6,5
2023-08-15,2023-08,Chinese,1,0,15,5,5,2
2023-08-15,2023-08,English,1,0,5,3,3,0
2023-08-15,2023-08,Math,0,0,1,0,0,6
2023-08-15,2023-08,English,1,1,1,0,0,1
2023-08-15,2023-08,Music,0,0,7,0,0,9
2023-08-15,2023-08,Chinese,0,0,1,0,0,34
2023-08-14,2023-08,Chinese,0,0,642,135,108,47
2023-08-14,2023-08,English,0,0,199,93,64,20
2023-08-14,2023-08,Chinese,1,1,22,10,9,2
2023-08-14,2023-08,Chinese,1,0,10,2,2,2
2023-08-14,2023-08,Math,0,0,1,1,1,3
2023-08-14,2023-08,Music,1,0,5,1,1,2
2023-08-14,2023-08,Math,0,0,2,0,0,3
2023-08-14,2023-08,Music,0,0,11,0,0,9
2023-08-13,2023-08,Chinese,0,0,201,129,76,40
2023-08-13,2023-08,English,0,0,230,112,84,21
2023-08-13,2023-08,Chinese,1,1,12,6,6,2
2023-08-13,2023-08,English,1,0,5,4,3,0
2023-08-13,2023-08,Math,0,0,7,3,2,2
2023-08-13,2023-08,Chinese,1,0,8,2,2,1
2023-08-13,2023-08,Music,0,0,10,0,0,11
2023-08-12,2023-08,English,0,0,175,97,65,12
2023-08-12,2023-08,Chinese,0,0,136,78,64,39
2023-08-12,2023-08,Chinese,1,1,17,8,7,3
2023-08-12,2023-08,Chinese,1,0,12,2,1,4
2023-08-12,2023-08,Math,0,0,2,1,1,2
2023-08-12,2023-08,Music,1,0,3,0,0,1
2023-08-12,2023-08,Chinese,0,0,3,0,0,39
2023-08-12,2023-08,English,1,0,4,0,0,1
2023-08-12,2023-08,Music,0,0,23,0,0,13
2023-08-11,2023-08,English,0,0,226,123,76,13
2023-08-11,2023-08,Chinese,0,0,123,63,56,23
2023-08-11,2023-08,Chinese,1,1,13,6,6,2
2023-08-11,2023-08,Chinese,1,0,13,6,6,1
2023-08-11,2023-08,English,1,0,17,4,4,2
2023-08-11,2023-08,Math,0,0,1,1,1,2
2023-08-11,2023-08,Music,1,0,6,1,1,1
2023-08-11,2023-08,Chinese,0,0,2,0,0,23
2023-08-11,2023-08,English,1,1,3,0,0,0
2023-08-11,2023-08,Music,0,0,16,0,0,10
2023-08-11,2023-08,Math,1,0,1,0,0,0
2023-08-11,2023-08,Music,1,1,0,0,0,1
2023-08-10,2023-08,English,0,0,235,136,99,4
2023-08-10,2023-08,Chinese,0,0,139,69,67,21
2023-08-10,2023-08,English,1,0,9,6,6,0
2023-08-10,2023-08,Chinese,1,1,11,5,5,2
2023-08-10,2023-08,Math,0,0,1,1,0,4
2023-08-10,2023-08,Chinese,1,0,5,1,1,1
2023-08-10,2023-08,Music,0,0,18,0,0,4
2023-08-09,2023-08,English,0,0,256,137,89,9
2023-08-09,2023-08,Chinese,0,0,114,56,48,18
2023-08-09,2023-08,Chinese,1,1,10,5,5,2
2023-08-09,2023-08,English,1,0,11,4,3,0
2023-08-09,2023-08,Chinese,1,0,10,1,0,2
2023-08-09,2023-08,Music,0,0,20,0,0,7
2023-08-09,2023-08,Math,0,0,0,0,0,8
2023-08-08,2023-08,English,0,0,303,141,95,7
2023-08-08,2023-08,Chinese,0,0,90,36,29,26
2023-08-08,2023-08,Chinese,1,1,19,10,10,2
2023-08-08,2023-08,English,1,0,12,8,5,2
2023-08-08,2023-08,Chinese,1,0,6,1,1,2
2023-08-08,2023-08,Math,0,0,2,0,0,2
2023-08-08,2023-08,Math,1,0,0,0,0,1
2023-08-08,2023-08,Music,0,0,3,0,0,8
2023-08-07,2023-08,English,0,0,275,128,83,6
2023-08-07,2023-08,Chinese,0,0,250,103,68,25
2023-08-07,2023-08,Chinese,1,1,15,7,6,2
2023-08-07,2023-08,English,1,0,11,6,4,1
2023-08-07,2023-08,Chinese,1,0,9,3,3,1
2023-08-07,2023-08,Music,0,0,17,0,0,8
2023-08-07,2023-08,Math,1,0,1,0,0,1
2023-08-07,2023-08,Math,0,0,0,0,0,2
2023-08-06,2023-08,English,0,0,306,168,105,16
2023-08-06,2023-08,Chinese,0,0,183,108,73,24
2023-08-06,2023-08,Math,0,0,3,3,3,6
2023-08-06,2023-08,Music,1,0,5,1,1,1
2023-08-06,2023-08,Chinese,1,1,7,1,1,2
2023-08-06,2023-08,Chinese,1,0,10,1,1,0
2023-08-06,2023-08,Music,0,0,7,0,0,8
2023-08-06,2023-08,English,1,1,3,0,0,2
2023-08-05,2023-08,English,0,0,324,171,117,11
2023-08-05,2023-08,Chinese,0,0,518,119,85,21
2023-08-05,2023-08,Chinese,1,0,20,6,5,1
2023-08-05,2023-08,Chinese,1,1,11,3,3,1
2023-08-05,2023-08,Math,0,0,1,1,1,3
2023-08-05,2023-08,English,1,0,2,1,0,2
2023-08-05,2023-08,Music,0,0,1,0,0,9
2023-08-05,2023-08,Math,1,0,0,0,0,1
2023-08-04,2023-08,English,0,0,342,185,131,7
2023-08-04,2023-08,Chinese,0,0,128,74,61,21
2023-08-04,2023-08,English,1,0,11,6,5,0
2023-08-04,2023-08,Math,0,0,3,3,3,6
2023-08-04,2023-08,Chinese,1,1,7,3,3,0
2023-08-04,2023-08,Chinese,1,0,16,2,2,1
2023-08-04,2023-08,Music,0,0,19,0,0,4
2023-08-04,2023-08,English,1,1,1,0,0,0
2023-08-04,2023-08,Music,1,0,3,0,0,1
2023-08-03,2023-08,English,0,0,403,196,130,7
2023-08-03,2023-08,Chinese,0,0,111,48,43,30
2023-08-03,2023-08,English,1,0,21,8,4,1
2023-08-03,2023-08,Chinese,1,0,8,2,2,1
2023-08-03,2023-08,Chinese,1,1,8,2,2,2
2023-08-03,2023-08,Math,0,0,1,1,1,3
2023-08-03,2023-08,English,1,1,1,0,0,1
2023-08-03,2023-08,Music,0,0,6,0,0,2
2023-08-02,2023-08,English,0,0,457,211,144,8
2023-08-02,2023-08,Chinese,0,0,118,57,54,15
2023-08-02,2023-08,Chinese,1,1,16,9,7,3
2023-08-02,2023-08,Chinese,1,0,12,5,5,0
2023-08-02,2023-08,English,1,0,14,4,3,1
2023-08-02,2023-08,Music,0,0,15,0,0,8
2023-08-02,2023-08,Math,0,0,0,0,0,3
2023-08-01,2023-08,Chinese,0,0,136,76,69,14
2023-08-01,2023-08,English,0,0,46,27,20,7
2023-08-01,2023-08,English,1,0,9,4,1,1
2023-08-01,2023-08,Chinese,1,1,10,2,2,4
2023-08-01,2023-08,Music,1,0,3,1,1,3
2023-08-01,2023-08,Music,0,0,45,0,0,44
2023-08-01,2023-08,Chinese,1,0,4,0,0,3
2023-08-01,2023-08,Math,1,0,0,0,0,1
2023-08-01,2023-08,Music,1,1,0,0,0,1
2023-07-31,2023-07,Chinese,0,0,194,89,76,102
2023-07-31,2023-07,English,0,0,97,35,21,54
2023-07-31,2023-07,Chinese,1,0,10,6,6,3
2023-07-31,2023-07,Chinese,1,1,16,5,5,7
2023-07-31,2023-07,English,1,0,6,3,3,2
2023-07-31,2023-07,Math,0,0,2,2,2,8
2023-07-31,2023-07,English,1,1,1,0,0,1
2023-07-31,2023-07,Music,0,0,0,0,0,2
2023-07-31,2023-07,Math,1,1,2,0,0,1
2023-07-31,2023-07,Math,1,0,0,0,0,1
2023-07-30,2023-07,Chinese,0,0,213,94,72,49
2023-07-30,2023-07,English,0,0,71,40,27,33
2023-07-30,2023-07,Chinese,1,1,14,6,6,4
2023-07-30,2023-07,Chinese,1,0,23,2,1,6
2023-07-30,2023-07,English,1,0,3,2,2,1
2023-07-30,2023-07,Math,0,0,0,0,0,5
2023-07-30,2023-07,Music,0,0,0,0,0,1
2023-07-29,2023-07,Chinese,0,0,148,57,53,40
2023-07-29,2023-07,English,0,0,61,31,25,17
2023-07-29,2023-07,Chinese,1,1,14,6,6,2
2023-07-29,2023-07,Chinese,1,0,12,4,4,4
2023-07-29,2023-07,Math,0,0,3,3,2,2
2023-07-29,2023-07,English,1,1,1,0,0,1
2023-07-28,2023-07,Chinese,0,0,126,67,60,28
2023-07-28,2023-07,English,0,0,97,46,33,20
2023-07-28,2023-07,Chinese,1,0,10,5,4,3
2023-07-28,2023-07,English,1,0,8,5,2,0
2023-07-28,2023-07,Chinese,1,1,5,4,4,5
2023-07-28,2023-07,Math,0,0,2,2,1,3
2023-07-28,2023-07,Music,0,0,5,0,0,3
2023-07-27,2023-07,Chinese,0,0,118,58,53,21
2023-07-27,2023-07,English,0,0,74,42,29,9
2023-07-27,2023-07,Chinese,1,1,17,9,7,6
2023-07-27,2023-07,Chinese,1,0,7,2,1,3
2023-07-27,2023-07,Math,0,0,1,1,1,6
2023-07-27,2023-07,English,1,0,1,1,1,0
2023-07-27,2023-07,Music,0,0,2,0,0,7
2023-07-27,2023-07,Music,1,0,1,0,0,3
2023-07-27,2023-07,Math,1,1,0,0,0,1
2023-07-27,2023-07,Math,1,0,0,0,0,1
2023-07-26,2023-07,Chinese,0,0,110,56,48,27
2023-07-26,2023-07,English,0,0,70,39,27,10
2023-07-26,2023-07,Chinese,1,1,10,4,3,2
2023-07-26,2023-07,Chinese,1,0,8,3,2,4
2023-07-26,2023-07,Math,0,0,1,1,1,4
2023-07-26,2023-07,Math,1,0,1,1,1,1
2023-07-26,2023-07,English,1,0,1,1,1,1
2023-07-26,2023-07,Music,0,0,9,0,0,7
2023-07-26,2023-07,English,1,1,1,0,0,1
2023-07-26,2023-07,Music,1,0,1,0,0,3
2023-07-25,2023-07,English,0,0,93,52,43,8
2023-07-25,2023-07,Chinese,0,0,183,43,38,17
2023-07-25,2023-07,Chinese,1,1,11,5,5,4
2023-07-25,2023-07,English,1,0,9,4,0,2
2023-07-25,2023-07,Math,0,0,2,2,2,3
2023-07-25,2023-07,Chinese,1,0,11,2,2,1
2023-07-25,2023-07,Music,0,0,0,0,0,8
2023-07-24,2023-07,Chinese,0,0,243,121,86,31
2023-07-24,2023-07,English,0,0,120,64,49,26
2023-07-24,2023-07,Chinese,1,1,12,7,7,3
2023-07-24,2023-07,Chinese,1,0,10,4,3,1
2023-07-24,2023-07,English,1,0,7,3,2,0
2023-07-24,2023-07,Music,1,0,3,3,3,1
2023-07-24,2023-07,Math,0,0,1,1,1,2
2023-07-24,2023-07,Music,0,0,7,0,0,5
2023-07-23,2023-07,Chinese,0,0,171,92,62,32
2023-07-23,2023-07,English,0,0,84,55,30,21
2023-07-23,2023-07,Chinese,1,1,15,9,8,5
2023-07-23,2023-07,Chinese,1,0,9,3,3,3
2023-07-23,2023-07,Music,0,0,14,0,0,19
2023-07-23,2023-07,Math,1,0,0,0,0,1
2023-07-23,2023-07,Math,0,0,0,0,0,1
2023-07-22,2023-07,Chinese,0,0,113,59,49,29
2023-07-22,2023-07,English,0,0,81,51,31,23
2023-07-22,2023-07,Chinese,1,1,13,5,4,2
2023-07-22,2023-07,Math,0,0,1,1,1,1
2023-07-22,2023-07,Chinese,1,0,8,1,1,3
2023-07-22,2023-07,Music,1,0,4,1,1,1
2023-07-22,2023-07,Music,0,0,22,0,0,11
2023-07-22,2023-07,English,1,0,1,0,0,1
2023-07-21,2023-07,Chinese,0,0,125,60,54,29
2023-07-21,2023-07,English,0,0,132,57,43,24
2023-07-21,2023-07,Chinese,1,0,15,7,6,2
2023-07-21,2023-07,Chinese,1,1,10,6,6,4
2023-07-21,2023-07,English,1,0,7,4,4,4
2023-07-21,2023-07,Math,0,0,1,1,1,6
2023-07-21,2023-07,Music,0,0,44,0,0,12
2023-07-20,2023-07,English,0,0,487,264,159,16
2023-07-20,2023-07,Chinese,0,0,111,54,48,21
2023-07-20,2023-07,Chinese,1,1,22,10,9,4
